period,reporterCode,reporterDesc,partnerCode,partnerDesc,cmdCode,cmdDesc,flowCode,flowDesc,primaryValue,netWgt,qty,qtyUnitAbbr
2022,528,Netherlands,752,Sweden,120740,"Oil seeds; sesamum seeds, whether or not broken",X,Export,1594635.753,525858.0,525858.0,kg
2023,528,Netherlands,752,Sweden,120740,"Oil seeds; sesamum seeds, whether or not broken",X,Export,1011731.154,282177.0,282177.0,kg
