period,reporterCode,reporterDesc,partnerCode,partnerDesc,cmdCode,cmdDesc,flowCode,flowDesc,primaryValue,netWgt,qty,qtyUnitAbbr
2022,251,France,724,Spain,210690,Food preparations; n.e.c. in item no. 2106.10,X,Export,2389440.044,44437.0,44437.0,kg
2022,251,France,724,Spain,210690,Food preparations; n.e.c. in item no. 2106.10,X,Export,2097.643,30.0,30.0,kg
2022,251,France,724,Spain,210690,Food preparations; n.e.c. in item no. 2106.10,X,Export,22.236,2.0,2.0,kg
2022,251,France,724,Spain,210690,Food preparations; n.e.c. in item no. 2106.10,X,Export,22.236,2.0,2.0,kg
2022,251,France,724,Spain,210690,Food preparations; n.e.c. in item no. 2106.10,X,Export,148370.399,32813.0,32813.0,kg
2022,251,France,724,Spain,210690,Food preparations; n.e.c. in item no. 2106.10,X,Export,147218.336,32606.0,32606.0,kg
2022,251,France,724,Spain,210690,Food preparations; n.e.c. in item no. 2106.10,X,Export,1152.062,207.0,207.0,kg
2022,251,France,724,Spain,210690,Food preparations; n.e.c. in item no. 2106.10,X,Export,103501.377,29947.0,29947.0,kg
2022,251,France,724,Spain,210690,Food preparations; n.e.c. in item no. 2106.10,X,Export,103262.07,29925.0,29925.0,kg
2022,251,France,724,Spain,210690,Food preparations; n.e.c. in item no. 2106.10,X,Export,239.307,22.0,22.0,kg
2022,251,France,724,Spain,210690,Food preparations; n.e.c. in item no. 2106.10,X,Export,4051.279,618.0,618.0,kg
2022,251,France,724,Spain,210690,Food preparations; n.e.c. in item no. 2106.10,X,Export,4006.806,608.0,608.0,kg
2022,251,France,724,Spain,210690,Food preparations; n.e.c. in item no. 2106.10,X,Export,44.473,10.0,10.0,kg
2022,251,France,724,Spain,210690,Food preparations; n.e.c. in item no. 2106.10,X,Export,1368.074,1801.0,1801.0,kg
2022,251,France,724,Spain,210690,Food preparations; n.e.c. in item no. 2106.10,X,Export,1368.074,1801.0,1801.0,kg
2022,251,France,724,Spain,210690,Food preparations; n.e.c. in item no. 2106.10,X,Export,139750.049,35918.0,35918.0,kg
2022,251,France,724,Spain,210690,Food preparations; n.e.c. in item no. 2106.10,X,Export,139750.049,35918.0,35918.0,kg
2022,251,France,724,Spain,210690,Food preparations; n.e.c. in item no. 2106.10,X,Export,6878.491,126.0,126.0,kg
2022,251,France,724,Spain,210690,Food preparations; n.e.c. in item no. 2106.10,X,Export,6878.491,126.0,126.0,kg
2022,251,France,724,Spain,210690,Food preparations; n.e.c. in item no. 2106.10,X,Export,471000.835,32390.0,32390.0,kg
2022,251,France,724,Spain,210690,Food preparations; n.e.c. in item no. 2106.10,X,Export,41.296,3.0,3.0,kg
2022,251,France,724,Spain,210690,Food preparations; n.e.c. in item no. 2106.10,X,Export,470959.539,32387.0,32387.0,kg
2022,251,France,724,Spain,210690,Food preparations; n.e.c. in item no. 2106.10,X,Export,101220.548,333.0,333.0,kg
2022,251,France,724,Spain,210690,Food preparations; n.e.c. in item no. 2106.10,X,Export,101220.548,333.0,333.0,kg
2022,251,France,724,Spain,210690,Food preparations; n.e.c. in item no. 2106.10,X,Export,4941.797,966.0,966.0,kg
2022,251,France,724,Spain,210690,Food preparations; n.e.c. in item no. 2106.10,X,Export,4941.797,966.0,966.0,kg
2022,251,France,724,Spain,210690,Food preparations; n.e.c. in item no. 2106.10,X,Export,2652.497,502.0,502.0,kg
2022,251,France,724,Spain,210690,Food preparations; n.e.c. in item no. 2106.10,X,Export,2652.497,502.0,502.0,kg
2022,251,France,724,Spain,210690,Food preparations; n.e.c. in item no. 2106.10,X,Export,8606.584,1438.0,1438.0,kg
