period,reporterCode,reporterDesc,partnerCode,partnerDesc,cmdCode,cmdDesc,flowCode,flowDesc,primaryValue,netWgt,qty,qtyUnitAbbr
2022,251,France,276,Germany,100590,"Cereals; maize (corn), other than seed",X,Export,57.18,216.0,216.0,kg
2022,251,France,276,Germany,100590,"Cereals; maize (corn), other than seed",X,Export,57.18,216.0,216.0,kg
2022,251,France,276,Germany,100590,"Cereals; maize (corn), other than seed",X,Export,139396794.567,427139778.0,427139778.0,kg
2022,251,France,276,Germany,100590,"Cereals; maize (corn), other than seed",X,Export,29310324.488,91891900.0,91891900.0,kg
2022,251,France,276,Germany,100590,"Cereals; maize (corn), other than seed",X,Export,74127567.644,232706228.0,232706228.0,kg
2022,251,France,276,Germany,100590,"Cereals; maize (corn), other than seed",X,Export,35957467.652,102535889.0,102535889.0,kg
2022,251,France,276,Germany,100590,"Cereals; maize (corn), other than seed",X,Export,1434.784,5761.0,5761.0,kg
2022,251,France,276,Germany,100590,"Cereals; maize (corn), other than seed",X,Export,2881172.71,9178960.0,9178960.0,kg
2022,251,France,276,Germany,100590,"Cereals; maize (corn), other than seed",X,Export,2165055.759,6666000.0,6666000.0,kg
2022,251,France,276,Germany,100590,"Cereals; maize (corn), other than seed",X,Export,716116.951,2512960.0,2512960.0,kg
2022,251,France,276,Germany,100590,"Cereals; maize (corn), other than seed",X,Export,878242.213,2798632.0,2798632.0,kg
2022,251,France,276,Germany,100590,"Cereals; maize (corn), other than seed",X,Export,877318.869,2794820.0,2794820.0,kg
2022,251,France,276,Germany,100590,"Cereals; maize (corn), other than seed",X,Export,923.344,3812.0,3812.0,kg
2022,251,France,276,Germany,100590,"Cereals; maize (corn), other than seed",X,Export,129.183,493.0,493.0,kg
2022,251,France,276,Germany,100590,"Cereals; maize (corn), other than seed",X,Export,129.183,493.0,493.0,kg
2022,251,France,276,Germany,100590,"Cereals; maize (corn), other than seed",X,Export,135637193.281,415161477.0,415161477.0,kg
2022,251,France,276,Germany,100590,"Cereals; maize (corn), other than seed",X,Export,29310324.488,91891900.0,91891900.0,kg
2022,251,France,276,Germany,100590,"Cereals; maize (corn), other than seed",X,Export,71962511.885,226040228.0,226040228.0,kg
2022,251,France,276,Germany,100590,"Cereals; maize (corn), other than seed",X,Export,34363845.469,97227400.0,97227400.0,kg
2022,251,France,276,Germany,100590,"Cereals; maize (corn), other than seed",X,Export,511.439,1949.0,1949.0,kg
