period,reporterCode,reporterDesc,partnerCode,partnerDesc,cmdCode,cmdDesc,flowCode,flowDesc,primaryValue,netWgt,qty,qtyUnitAbbr
2022,528,Netherlands,442,Luxembourg,120740,"Oil seeds; sesamum seeds, whether or not broken",X,Export,109646.583,29176.0,29176.0,kg
2023,528,Netherlands,442,Luxembourg,120740,"Oil seeds; sesamum seeds, whether or not broken",X,Export,25051.913,4844.0,4844.0,kg
