period,reporterCode,reporterDesc,partnerCode,partnerDesc,cmdCode,cmdDesc,flowCode,flowDesc,primaryValue,netWgt,qty,qtyUnitAbbr
2022,100,Bulgaria,380,Italy,110290,"Cereal flours; other than wheat, meslin, and maize (corn)",X,Export,183.857,250.0,250.0,kg
2022,100,Bulgaria,380,Italy,110290,"Cereal flours; other than wheat, meslin, and maize (corn)",X,Export,183.857,250.0,250.0,kg
2022,100,Bulgaria,380,Italy,110290,"Cereal flours; other than wheat, meslin, and maize (corn)",X,Export,183.857,250.0,250.0,kg
2022,100,Bulgaria,380,Italy,110290,"Cereal flours; other than wheat, meslin, and maize (corn)",X,Export,183.857,250.0,250.0,kg
