period,reporterCode,reporterDesc,partnerCode,partnerDesc,cmdCode,cmdDesc,flowCode,flowDesc,primaryValue,netWgt,qty,qtyUnitAbbr
2022,586,Pakistan,233,Estonia,100630,"Cereals; rice, semi-milled or wholly milled, whether or not polished or glazed",X,Export,134910.016,171000.0,171000.0,kg
2023,586,Pakistan,233,Estonia,100630,"Cereals; rice, semi-milled or wholly milled, whether or not polished or glazed",X,Export,688574.464,618000.0,618000.0,kg
