period,reporterCode,reporterDesc,partnerCode,partnerDesc,cmdCode,cmdDesc,flowCode,flowDesc,primaryValue,netWgt,qty,qtyUnitAbbr
2023,616,Poland,620,Portugal,100590,"Cereals; maize (corn), other than seed",X,Export,5635913.0,26385400.0,26385400.0,kg
