period,reporterCode,reporterDesc,partnerCode,partnerDesc,cmdCode,cmdDesc,flowCode,flowDesc,primaryValue,netWgt,qty,qtyUnitAbbr
2023,251,France,620,Portugal,190590,"Food preparations; bakers' wares n.e.c. in heading no. 1605, whether or not containing cocoa; communion wafers, empty cachets suitable for pharmaceutical use, sealing wafers, rice papers and similar products",X,Export,4546040.865,1169303.0,1169303.0,kg
2023,251,France,620,Portugal,190590,"Food preparations; bakers' wares n.e.c. in heading no. 1605, whether or not containing cocoa; communion wafers, empty cachets suitable for pharmaceutical use, sealing wafers, rice papers and similar products",X,Export,23.987,2.0,2.0,kg
2023,251,France,620,Portugal,190590,"Food preparations; bakers' wares n.e.c. in heading no. 1605, whether or not containing cocoa; communion wafers, empty cachets suitable for pharmaceutical use, sealing wafers, rice papers and similar products",X,Export,23.987,2.0,2.0,kg
2023,251,France,620,Portugal,190590,"Food preparations; bakers' wares n.e.c. in heading no. 1605, whether or not containing cocoa; communion wafers, empty cachets suitable for pharmaceutical use, sealing wafers, rice papers and similar products",X,Export,112.301,30.0,30.0,kg
2023,251,France,620,Portugal,190590,"Food preparations; bakers' wares n.e.c. in heading no. 1605, whether or not containing cocoa; communion wafers, empty cachets suitable for pharmaceutical use, sealing wafers, rice papers and similar products",X,Export,112.301,30.0,30.0,kg
2023,251,France,620,Portugal,190590,"Food preparations; bakers' wares n.e.c. in heading no. 1605, whether or not containing cocoa; communion wafers, empty cachets suitable for pharmaceutical use, sealing wafers, rice papers and similar products",X,Export,45983.624,4745.0,4745.0,kg
2023,251,France,620,Portugal,190590,"Food preparations; bakers' wares n.e.c. in heading no. 1605, whether or not containing cocoa; communion wafers, empty cachets suitable for pharmaceutical use, sealing wafers, rice papers and similar products",X,Export,45983.624,4745.0,4745.0,kg
2023,251,France,620,Portugal,190590,"Food preparations; bakers' wares n.e.c. in heading no. 1605, whether or not containing cocoa; communion wafers, empty cachets suitable for pharmaceutical use, sealing wafers, rice papers and similar products",X,Export,14762.733,8065.0,8065.0,kg
2023,251,France,620,Portugal,190590,"Food preparations; bakers' wares n.e.c. in heading no. 1605, whether or not containing cocoa; communion wafers, empty cachets suitable for pharmaceutical use, sealing wafers, rice papers and similar products",X,Export,14762.733,8065.0,8065.0,kg
2023,251,France,620,Portugal,190590,"Food preparations; bakers' wares n.e.c. in heading no. 1605, whether or not containing cocoa; communion wafers, empty cachets suitable for pharmaceutical use, sealing wafers, rice papers and similar products",X,Export,208829.437,48078.0,48078.0,kg
2023,251,France,620,Portugal,190590,"Food preparations; bakers' wares n.e.c. in heading no. 1605, whether or not containing cocoa; communion wafers, empty cachets suitable for pharmaceutical use, sealing wafers, rice papers and similar products",X,Export,208829.437,48078.0,48078.0,kg
2023,251,France,620,Portugal,190590,"Food preparations; bakers' wares n.e.c. in heading no. 1605, whether or not containing cocoa; communion wafers, empty cachets suitable for pharmaceutical use, sealing wafers, rice papers and similar products",X,Export,55.606,7.0,7.0,kg
2023,251,France,620,Portugal,190590,"Food preparations; bakers' wares n.e.c. in heading no. 1605, whether or not containing cocoa; communion wafers, empty cachets suitable for pharmaceutical use, sealing wafers, rice papers and similar products",X,Export,55.606,7.0,7.0,kg
2023,251,France,620,Portugal,190590,"Food preparations; bakers' wares n.e.c. in heading no. 1605, whether or not containing cocoa; communion wafers, empty cachets suitable for pharmaceutical use, sealing wafers, rice papers and similar products",X,Export,895.141,90.0,90.0,kg
2023,251,France,620,Portugal,190590,"Food preparations; bakers' wares n.e.c. in heading no. 1605, whether or not containing cocoa; communion wafers, empty cachets suitable for pharmaceutical use, sealing wafers, rice papers and similar products",X,Export,889.689,89.0,89.0,kg
2023,251,France,620,Portugal,190590,"Food preparations; bakers' wares n.e.c. in heading no. 1605, whether or not containing cocoa; communion wafers, empty cachets suitable for pharmaceutical use, sealing wafers, rice papers and similar products",X,Export,5.452,1.0,1.0,kg
2023,251,France,620,Portugal,190590,"Food preparations; bakers' wares n.e.c. in heading no. 1605, whether or not containing cocoa; communion wafers, empty cachets suitable for pharmaceutical use, sealing wafers, rice papers and similar products",X,Export,4179.14,451.0,451.0,kg
2023,251,France,620,Portugal,190590,"Food preparations; bakers' wares n.e.c. in heading no. 1605, whether or not containing cocoa; communion wafers, empty cachets suitable for pharmaceutical use, sealing wafers, rice papers and similar products",X,Export,4179.14,451.0,451.0,kg
2023,251,France,620,Portugal,190590,"Food preparations; bakers' wares n.e.c. in heading no. 1605, whether or not containing cocoa; communion wafers, empty cachets suitable for pharmaceutical use, sealing wafers, rice papers and similar products",X,Export,2063.948,393.0,393.0,kg
2023,251,France,620,Portugal,190590,"Food preparations; bakers' wares n.e.c. in heading no. 1605, whether or not containing cocoa; communion wafers, empty cachets suitable for pharmaceutical use, sealing wafers, rice papers and similar products",X,Export,2063.948,393.0,393.0,kg
2023,251,France,620,Portugal,190590,"Food preparations; bakers' wares n.e.c. in heading no. 1605, whether or not containing cocoa; communion wafers, empty cachets suitable for pharmaceutical use, sealing wafers, rice papers and similar products",X,Export,333569.082,51502.0,51502.0,kg
2023,251,France,620,Portugal,190590,"Food preparations; bakers' wares n.e.c. in heading no. 1605, whether or not containing cocoa; communion wafers, empty cachets suitable for pharmaceutical use, sealing wafers, rice papers and similar products",X,Export,333564.72,51500.0,51500.0,kg
2023,251,France,620,Portugal,190590,"Food preparations; bakers' wares n.e.c. in heading no. 1605, whether or not containing cocoa; communion wafers, empty cachets suitable for pharmaceutical use, sealing wafers, rice papers and similar products",X,Export,4.361,2.0,2.0,kg
2023,251,France,620,Portugal,190590,"Food preparations; bakers' wares n.e.c. in heading no. 1605, whether or not containing cocoa; communion wafers, empty cachets suitable for pharmaceutical use, sealing wafers, rice papers and similar products",X,Export,2864.232,607.0,607.0,kg
2023,251,France,620,Portugal,190590,"Food preparations; bakers' wares n.e.c. in heading no. 1605, whether or not containing cocoa; communion wafers, empty cachets suitable for pharmaceutical use, sealing wafers, rice papers and similar products",X,Export,2864.232,607.0,607.0,kg
2023,251,France,620,Portugal,190590,"Food preparations; bakers' wares n.e.c. in heading no. 1605, whether or not containing cocoa; communion wafers, empty cachets suitable for pharmaceutical use, sealing wafers, rice papers and similar products",X,Export,14518.505,4792.0,4792.0,kg
2023,251,France,620,Portugal,190590,"Food preparations; bakers' wares n.e.c. in heading no. 1605, whether or not containing cocoa; communion wafers, empty cachets suitable for pharmaceutical use, sealing wafers, rice papers and similar products",X,Export,14468.351,4779.0,4779.0,kg
2023,251,France,620,Portugal,190590,"Food preparations; bakers' wares n.e.c. in heading no. 1605, whether or not containing cocoa; communion wafers, empty cachets suitable for pharmaceutical use, sealing wafers, rice papers and similar products",X,Export,50.154,13.0,13.0,kg
2023,251,France,620,Portugal,190590,"Food preparations; bakers' wares n.e.c. in heading no. 1605, whether or not containing cocoa; communion wafers, empty cachets suitable for pharmaceutical use, sealing wafers, rice papers and similar products",X,Export,691453.061,169062.0,169062.0,kg
2023,251,France,620,Portugal,190590,"Food preparations; bakers' wares n.e.c. in heading no. 1605, whether or not containing cocoa; communion wafers, empty cachets suitable for pharmaceutical use, sealing wafers, rice papers and similar products",X,Export,690151.236,168901.0,168901.0,kg
2023,251,France,620,Portugal,190590,"Food preparations; bakers' wares n.e.c. in heading no. 1605, whether or not containing cocoa; communion wafers, empty cachets suitable for pharmaceutical use, sealing wafers, rice papers and similar products",X,Export,1301.824,161.0,161.0,kg
2023,251,France,620,Portugal,190590,"Food preparations; bakers' wares n.e.c. in heading no. 1605, whether or not containing cocoa; communion wafers, empty cachets suitable for pharmaceutical use, sealing wafers, rice papers and similar products",X,Export,4914.006,850.0,850.0,kg
2023,251,France,620,Portugal,190590,"Food preparations; bakers' wares n.e.c. in heading no. 1605, whether or not containing cocoa; communion wafers, empty cachets suitable for pharmaceutical use, sealing wafers, rice papers and similar products",X,Export,4914.006,850.0,850.0,kg
2023,251,France,620,Portugal,190590,"Food preparations; bakers' wares n.e.c. in heading no. 1605, whether or not containing cocoa; communion wafers, empty cachets suitable for pharmaceutical use, sealing wafers, rice papers and similar products",X,Export,24392.309,3669.0,3669.0,kg
2023,251,France,620,Portugal,190590,"Food preparations; bakers' wares n.e.c. in heading no. 1605, whether or not containing cocoa; communion wafers, empty cachets suitable for pharmaceutical use, sealing wafers, rice papers and similar products",X,Export,24384.677,3668.0,3668.0,kg
2023,251,France,620,Portugal,190590,"Food preparations; bakers' wares n.e.c. in heading no. 1605, whether or not containing cocoa; communion wafers, empty cachets suitable for pharmaceutical use, sealing wafers, rice papers and similar products",X,Export,7.632,1.0,1.0,kg
2023,251,France,620,Portugal,190590,"Food preparations; bakers' wares n.e.c. in heading no. 1605, whether or not containing cocoa; communion wafers, empty cachets suitable for pharmaceutical use, sealing wafers, rice papers and similar products",X,Export,141659.001,26557.0,26557.0,kg
2023,251,France,620,Portugal,190590,"Food preparations; bakers' wares n.e.c. in heading no. 1605, whether or not containing cocoa; communion wafers, empty cachets suitable for pharmaceutical use, sealing wafers, rice papers and similar products",X,Export,141579.409,26545.0,26545.0,kg
2023,251,France,620,Portugal,190590,"Food preparations; bakers' wares n.e.c. in heading no. 1605, whether or not containing cocoa; communion wafers, empty cachets suitable for pharmaceutical use, sealing wafers, rice papers and similar products",X,Export,79.592,12.0,12.0,kg
2023,251,France,620,Portugal,190590,"Food preparations; bakers' wares n.e.c. in heading no. 1605, whether or not containing cocoa; communion wafers, empty cachets suitable for pharmaceutical use, sealing wafers, rice papers and similar products",X,Export,6584.353,981.0,981.0,kg
2023,251,France,620,Portugal,190590,"Food preparations; bakers' wares n.e.c. in heading no. 1605, whether or not containing cocoa; communion wafers, empty cachets suitable for pharmaceutical use, sealing wafers, rice papers and similar products",X,Export,6584.353,981.0,981.0,kg
2023,251,France,620,Portugal,190590,"Food preparations; bakers' wares n.e.c. in heading no. 1605, whether or not containing cocoa; communion wafers, empty cachets suitable for pharmaceutical use, sealing wafers, rice papers and similar products",X,Export,9001.56,1281.0,1281.0,kg
2023,251,France,620,Portugal,190590,"Food preparations; bakers' wares n.e.c. in heading no. 1605, whether or not containing cocoa; communion wafers, empty cachets suitable for pharmaceutical use, sealing wafers, rice papers and similar products",X,Export,9001.56,1281.0,1281.0,kg
2023,251,France,620,Portugal,190590,"Food preparations; bakers' wares n.e.c. in heading no. 1605, whether or not containing cocoa; communion wafers, empty cachets suitable for pharmaceutical use, sealing wafers, rice papers and similar products",X,Export,7465.32,1321.0,1321.0,kg
2023,251,France,620,Portugal,190590,"Food preparations; bakers' wares n.e.c. in heading no. 1605, whether or not containing cocoa; communion wafers, empty cachets suitable for pharmaceutical use, sealing wafers, rice papers and similar products",X,Export,7465.32,1321.0,1321.0,kg
2023,251,France,620,Portugal,190590,"Food preparations; bakers' wares n.e.c. in heading no. 1605, whether or not containing cocoa; communion wafers, empty cachets suitable for pharmaceutical use, sealing wafers, rice papers and similar products",X,Export,560501.947,169181.0,169181.0,kg
2023,251,France,620,Portugal,190590,"Food preparations; bakers' wares n.e.c. in heading no. 1605, whether or not containing cocoa; communion wafers, empty cachets suitable for pharmaceutical use, sealing wafers, rice papers and similar products",X,Export,560482.322,169179.0,169179.0,kg
2023,251,France,620,Portugal,190590,"Food preparations; bakers' wares n.e.c. in heading no. 1605, whether or not containing cocoa; communion wafers, empty cachets suitable for pharmaceutical use, sealing wafers, rice papers and similar products",X,Export,19.625,2.0,2.0,kg
2023,251,France,620,Portugal,190590,"Food preparations; bakers' wares n.e.c. in heading no. 1605, whether or not containing cocoa; communion wafers, empty cachets suitable for pharmaceutical use, sealing wafers, rice papers and similar products",X,Export,68466.809,3129.0,3129.0,kg
2023,251,France,620,Portugal,190590,"Food preparations; bakers' wares n.e.c. in heading no. 1605, whether or not containing cocoa; communion wafers, empty cachets suitable for pharmaceutical use, sealing wafers, rice papers and similar products",X,Export,68330.521,3105.0,3105.0,kg
2023,251,France,620,Portugal,190590,"Food preparations; bakers' wares n.e.c. in heading no. 1605, whether or not containing cocoa; communion wafers, empty cachets suitable for pharmaceutical use, sealing wafers, rice papers and similar products",X,Export,136.288,24.0,24.0,kg
2023,251,France,620,Portugal,190590,"Food preparations; bakers' wares n.e.c. in heading no. 1605, whether or not containing cocoa; communion wafers, empty cachets suitable for pharmaceutical use, sealing wafers, rice papers and similar products",X,Export,32748646.476,11056652.172,11056652.172,kg
2023,251,France,620,Portugal,190590,"Food preparations; bakers' wares n.e.c. in heading no. 1605, whether or not containing cocoa; communion wafers, empty cachets suitable for pharmaceutical use, sealing wafers, rice papers and similar products",X,Export,757.762,135.0,135.0,kg
2023,251,France,620,Portugal,190590,"Food preparations; bakers' wares n.e.c. in heading no. 1605, whether or not containing cocoa; communion wafers, empty cachets suitable for pharmaceutical use, sealing wafers, rice papers and similar products",X,Export,32740088.67,11054985.0,11054985.0,kg
2023,251,France,620,Portugal,190590,"Food preparations; bakers' wares n.e.c. in heading no. 1605, whether or not containing cocoa; communion wafers, empty cachets suitable for pharmaceutical use, sealing wafers, rice papers and similar products",X,Export,7800.044,1532.172,1532.172,kg
2022,251,France,620,Portugal,110290,"Cereal flours; other than wheat, meslin, and maize (corn)",X,Export,67713.319,47346.0,47346.0,kg
2022,251,France,620,Portugal,110290,"Cereal flours; other than wheat, meslin, and maize (corn)",X,Export,67709.083,47345.0,47345.0,kg
2022,251,France,620,Portugal,110290,"Cereal flours; other than wheat, meslin, and maize (corn)",X,Export,4.236,1.0,1.0,kg
2022,251,France,620,Portugal,110290,"Cereal flours; other than wheat, meslin, and maize (corn)",X,Export,267.897,162.0,162.0,kg
2022,251,France,620,Portugal,110290,"Cereal flours; other than wheat, meslin, and maize (corn)",X,Export,267.897,162.0,162.0,kg
2022,251,France,620,Portugal,110290,"Cereal flours; other than wheat, meslin, and maize (corn)",X,Export,2999.81,3090.0,3090.0,kg
2022,251,France,620,Portugal,110290,"Cereal flours; other than wheat, meslin, and maize (corn)",X,Export,2999.81,3090.0,3090.0,kg
2022,251,France,620,Portugal,110290,"Cereal flours; other than wheat, meslin, and maize (corn)",X,Export,570.737,155.0,155.0,kg
2022,251,France,620,Portugal,110290,"Cereal flours; other than wheat, meslin, and maize (corn)",X,Export,570.737,155.0,155.0,kg
2022,251,France,620,Portugal,110290,"Cereal flours; other than wheat, meslin, and maize (corn)",X,Export,23.295,15.0,15.0,kg
2022,251,France,620,Portugal,110290,"Cereal flours; other than wheat, meslin, and maize (corn)",X,Export,19.06,14.0,14.0,kg
2022,251,France,620,Portugal,110290,"Cereal flours; other than wheat, meslin, and maize (corn)",X,Export,4.236,1.0,1.0,kg
2022,251,France,620,Portugal,110290,"Cereal flours; other than wheat, meslin, and maize (corn)",X,Export,38.12,6.0,6.0,kg
2022,251,France,620,Portugal,110290,"Cereal flours; other than wheat, meslin, and maize (corn)",X,Export,38.12,6.0,6.0,kg
2022,251,France,620,Portugal,110290,"Cereal flours; other than wheat, meslin, and maize (corn)",X,Export,20038.263,6777.0,6777.0,kg
2022,251,France,620,Portugal,110290,"Cereal flours; other than wheat, meslin, and maize (corn)",X,Export,20038.263,6777.0,6777.0,kg
2022,251,France,620,Portugal,110290,"Cereal flours; other than wheat, meslin, and maize (corn)",X,Export,981.583,266.0,266.0,kg
2022,251,France,620,Portugal,110290,"Cereal flours; other than wheat, meslin, and maize (corn)",X,Export,981.583,266.0,266.0,kg
2022,251,France,620,Portugal,110290,"Cereal flours; other than wheat, meslin, and maize (corn)",X,Export,19.06,7.0,7.0,kg
2022,251,France,620,Portugal,110290,"Cereal flours; other than wheat, meslin, and maize (corn)",X,Export,19.06,7.0,7.0,kg
2022,251,France,620,Portugal,110290,"Cereal flours; other than wheat, meslin, and maize (corn)",X,Export,7897.134,2800.0,2800.0,kg
2022,251,France,620,Portugal,110290,"Cereal flours; other than wheat, meslin, and maize (corn)",X,Export,7897.134,2800.0,2800.0,kg
2022,251,France,620,Portugal,110290,"Cereal flours; other than wheat, meslin, and maize (corn)",X,Export,148.243,27.0,27.0,kg
2022,251,France,620,Portugal,110290,"Cereal flours; other than wheat, meslin, and maize (corn)",X,Export,148.243,27.0,27.0,kg
2022,251,France,620,Portugal,110290,"Cereal flours; other than wheat, meslin, and maize (corn)",X,Export,3507.014,1232.0,1232.0,kg
2022,251,France,620,Portugal,110290,"Cereal flours; other than wheat, meslin, and maize (corn)",X,Export,3507.014,1232.0,1232.0,kg
2022,251,France,620,Portugal,110290,"Cereal flours; other than wheat, meslin, and maize (corn)",X,Export,31222.164,32809.0,32809.0,kg
2022,251,France,620,Portugal,110290,"Cereal flours; other than wheat, meslin, and maize (corn)",X,Export,31222.164,32809.0,32809.0,kg
2023,251,France,620,Portugal,110290,"Cereal flours; other than wheat, meslin, and maize (corn)",X,Export,56899.761,22776.0,22776.0,kg
2023,251,France,620,Portugal,110290,"Cereal flours; other than wheat, meslin, and maize (corn)",X,Export,56899.761,22776.0,22776.0,kg
2023,251,France,620,Portugal,110290,"Cereal flours; other than wheat, meslin, and maize (corn)",X,Export,2712.679,2252.0,2252.0,kg
2023,251,France,620,Portugal,110290,"Cereal flours; other than wheat, meslin, and maize (corn)",X,Export,2712.679,2252.0,2252.0,kg
2023,251,France,620,Portugal,110290,"Cereal flours; other than wheat, meslin, and maize (corn)",X,Export,358.71,56.0,56.0,kg
2023,251,France,620,Portugal,110290,"Cereal flours; other than wheat, meslin, and maize (corn)",X,Export,358.71,56.0,56.0,kg
2023,251,France,620,Portugal,110290,"Cereal flours; other than wheat, meslin, and maize (corn)",X,Export,278.028,135.0,135.0,kg
2023,251,France,620,Portugal,110290,"Cereal flours; other than wheat, meslin, and maize (corn)",X,Export,278.028,135.0,135.0,kg
2023,251,France,620,Portugal,110290,"Cereal flours; other than wheat, meslin, and maize (corn)",X,Export,2086.844,728.0,728.0,kg
2023,251,France,620,Portugal,110290,"Cereal flours; other than wheat, meslin, and maize (corn)",X,Export,2086.844,728.0,728.0,kg
2023,251,France,620,Portugal,110290,"Cereal flours; other than wheat, meslin, and maize (corn)",X,Export,28.348,10.0,10.0,kg
2023,251,France,620,Portugal,110290,"Cereal flours; other than wheat, meslin, and maize (corn)",X,Export,28.348,10.0,10.0,kg
2023,251,France,620,Portugal,110290,"Cereal flours; other than wheat, meslin, and maize (corn)",X,Export,3273.096,1504.0,1504.0,kg
2023,251,France,620,Portugal,110290,"Cereal flours; other than wheat, meslin, and maize (corn)",X,Export,3273.096,1504.0,1504.0,kg
2023,251,France,620,Portugal,110290,"Cereal flours; other than wheat, meslin, and maize (corn)",X,Export,40.341,4.0,4.0,kg
2023,251,France,620,Portugal,110290,"Cereal flours; other than wheat, meslin, and maize (corn)",X,Export,40.341,4.0,4.0,kg
2023,251,France,620,Portugal,110290,"Cereal flours; other than wheat, meslin, and maize (corn)",X,Export,674.899,300.0,300.0,kg
2023,251,France,620,Portugal,110290,"Cereal flours; other than wheat, meslin, and maize (corn)",X,Export,674.899,300.0,300.0,kg
2023,251,France,620,Portugal,110290,"Cereal flours; other than wheat, meslin, and maize (corn)",X,Export,4543.302,1933.0,1933.0,kg
2023,251,France,620,Portugal,110290,"Cereal flours; other than wheat, meslin, and maize (corn)",X,Export,4543.302,1933.0,1933.0,kg
2023,251,France,620,Portugal,110290,"Cereal flours; other than wheat, meslin, and maize (corn)",X,Export,42903.512,15854.0,15854.0,kg
2023,251,France,620,Portugal,110290,"Cereal flours; other than wheat, meslin, and maize (corn)",X,Export,42903.512,15854.0,15854.0,kg
2022,251,France,620,Portugal,210690,Food preparations; n.e.c. in item no. 2106.10,X,Export,6446.467,716.0,716.0,kg
2022,251,France,620,Portugal,210690,Food preparations; n.e.c. in item no. 2106.10,X,Export,6446.467,716.0,716.0,kg
2022,251,France,620,Portugal,210690,Food preparations; n.e.c. in item no. 2106.10,X,Export,38.12,3.0,3.0,kg
2022,251,France,620,Portugal,210690,Food preparations; n.e.c. in item no. 2106.10,X,Export,38.12,3.0,3.0,kg
2022,251,France,620,Portugal,210690,Food preparations; n.e.c. in item no. 2106.10,X,Export,30417.414,9988.0,9988.0,kg
2022,251,France,620,Portugal,210690,Food preparations; n.e.c. in item no. 2106.10,X,Export,30417.414,9988.0,9988.0,kg
2022,251,France,620,Portugal,210690,Food preparations; n.e.c. in item no. 2106.10,X,Export,523.087,99.0,99.0,kg
2022,251,France,620,Portugal,210690,Food preparations; n.e.c. in item no. 2106.10,X,Export,523.087,99.0,99.0,kg
2022,251,France,620,Portugal,210690,Food preparations; n.e.c. in item no. 2106.10,X,Export,47.65,21.0,21.0,kg
2022,251,France,620,Portugal,210690,Food preparations; n.e.c. in item no. 2106.10,X,Export,47.65,21.0,21.0,kg
2022,251,France,620,Portugal,210690,Food preparations; n.e.c. in item no. 2106.10,X,Export,24.354,5.0,5.0,kg
2022,251,France,620,Portugal,210690,Food preparations; n.e.c. in item no. 2106.10,X,Export,24.354,5.0,5.0,kg
2022,251,France,620,Portugal,210690,Food preparations; n.e.c. in item no. 2106.10,X,Export,2855.802,1399.0,1399.0,kg
2022,251,France,620,Portugal,210690,Food preparations; n.e.c. in item no. 2106.10,X,Export,2855.802,1399.0,1399.0,kg
2022,251,France,620,Portugal,210690,Food preparations; n.e.c. in item no. 2106.10,X,Export,57928.2,8380.0,8380.0,kg
2022,251,France,620,Portugal,210690,Food preparations; n.e.c. in item no. 2106.10,X,Export,57928.2,8380.0,8380.0,kg
2022,251,France,620,Portugal,210690,Food preparations; n.e.c. in item no. 2106.10,X,Export,654.388,20.0,20.0,kg
2022,251,France,620,Portugal,210690,Food preparations; n.e.c. in item no. 2106.10,X,Export,654.388,20.0,20.0,kg
2022,251,France,620,Portugal,210690,Food preparations; n.e.c. in item no. 2106.10,X,Export,1872.102,356.0,356.0,kg
2022,251,France,620,Portugal,210690,Food preparations; n.e.c. in item no. 2106.10,X,Export,1872.102,356.0,356.0,kg
2022,251,France,620,Portugal,210690,Food preparations; n.e.c. in item no. 2106.10,X,Export,18941481.622,2721852.011,2721852.011,kg
2022,251,France,620,Portugal,210690,Food preparations; n.e.c. in item no. 2106.10,X,Export,1144073.217,21953.0,21953.0,kg
2022,251,France,620,Portugal,210690,Food preparations; n.e.c. in item no. 2106.10,X,Export,99428.921,8921.0,8921.0,kg
2022,251,France,620,Portugal,210690,Food preparations; n.e.c. in item no. 2106.10,X,Export,17666806.029,2689262.0,2689262.0,kg
2022,251,France,620,Portugal,210690,Food preparations; n.e.c. in item no. 2106.10,X,Export,31173.455,1716.011,1716.011,kg
2022,251,France,620,Portugal,210690,Food preparations; n.e.c. in item no. 2106.10,X,Export,95747.192,8862.0,8862.0,kg
2022,251,France,620,Portugal,210690,Food preparations; n.e.c. in item no. 2106.10,X,Export,8737.886,1000.0,1000.0,kg
2022,251,France,620,Portugal,210690,Food preparations; n.e.c. in item no. 2106.10,X,Export,86878.005,7837.0,7837.0,kg
2022,251,France,620,Portugal,210690,Food preparations; n.e.c. in item no. 2106.10,X,Export,131.301,25.0,25.0,kg
2022,251,France,620,Portugal,210690,Food preparations; n.e.c. in item no. 2106.10,X,Export,64813.044,9606.0,9606.0,kg
2022,251,France,620,Portugal,210690,Food preparations; n.e.c. in item no. 2106.10,X,Export,64813.044,9606.0,9606.0,kg
2022,251,France,620,Portugal,210690,Food preparations; n.e.c. in item no. 2106.10,X,Export,4425.063,110.0,110.0,kg
2022,251,France,620,Portugal,210690,Food preparations; n.e.c. in item no. 2106.10,X,Export,4425.063,110.0,110.0,kg
2022,251,France,620,Portugal,210690,Food preparations; n.e.c. in item no. 2106.10,X,Export,405127.851,21285.0,21285.0,kg
2022,251,France,620,Portugal,210690,Food preparations; n.e.c. in item no. 2106.10,X,Export,171168.106,1321.0,1321.0,kg
2022,251,France,620,Portugal,210690,Food preparations; n.e.c. in item no. 2106.10,X,Export,233927.979,19958.0,19958.0,kg
2022,251,France,620,Portugal,210690,Food preparations; n.e.c. in item no. 2106.10,X,Export,31.766,6.0,6.0,kg
2022,251,France,620,Portugal,210690,Food preparations; n.e.c. in item no. 2106.10,X,Export,40414.309,11603.0,11603.0,kg
2022,251,France,620,Portugal,210690,Food preparations; n.e.c. in item no. 2106.10,X,Export,40414.309,11603.0,11603.0,kg
2022,251,France,620,Portugal,210690,Food preparations; n.e.c. in item no. 2106.10,X,Export,101.653,8.0,8.0,kg
2022,251,France,620,Portugal,210690,Food preparations; n.e.c. in item no. 2106.10,X,Export,101.653,8.0,8.0,kg
2022,251,France,620,Portugal,210690,Food preparations; n.e.c. in item no. 2106.10,X,Export,688784.057,7471.0,7471.0,kg
2022,251,France,620,Portugal,210690,Food preparations; n.e.c. in item no. 2106.10,X,Export,313282.636,3115.0,3115.0,kg
2022,251,France,620,Portugal,210690,Food preparations; n.e.c. in item no. 2106.10,X,Export,375501.421,4356.0,4356.0,kg
2022,251,France,620,Portugal,210690,Food preparations; n.e.c. in item no. 2106.10,X,Export,39505.789,7835.0,7835.0,kg
2022,251,France,620,Portugal,210690,Food preparations; n.e.c. in item no. 2106.10,X,Export,39407.313,7825.0,7825.0,kg
2022,251,France,620,Portugal,210690,Food preparations; n.e.c. in item no. 2106.10,X,Export,98.476,10.0,10.0,kg
2022,251,France,620,Portugal,210690,Food preparations; n.e.c. in item no. 2106.10,X,Export,88137.015,16123.0,16123.0,kg
2022,251,France,620,Portugal,210690,Food preparations; n.e.c. in item no. 2106.10,X,Export,88137.015,16123.0,16123.0,kg
2022,251,France,620,Portugal,210690,Food preparations; n.e.c. in item no. 2106.10,X,Export,13777.1,236.0,236.0,kg
2022,251,France,620,Portugal,210690,Food preparations; n.e.c. in item no. 2106.10,X,Export,13777.1,236.0,236.0,kg
2022,251,France,620,Portugal,210690,Food preparations; n.e.c. in item no. 2106.10,X,Export,33972.078,2570.0,2570.0,kg
2022,251,France,620,Portugal,210690,Food preparations; n.e.c. in item no. 2106.10,X,Export,33972.078,2570.0,2570.0,kg
2022,251,France,620,Portugal,210690,Food preparations; n.e.c. in item no. 2106.10,X,Export,15122.938,1840.0,1840.0,kg
2022,251,France,620,Portugal,210690,Food preparations; n.e.c. in item no. 2106.10,X,Export,15122.938,1840.0,1840.0,kg
2022,251,France,620,Portugal,210690,Food preparations; n.e.c. in item no. 2106.10,X,Export,9934.421,600.0,600.0,kg
2022,251,France,620,Portugal,210690,Food preparations; n.e.c. in item no. 2106.10,X,Export,9934.421,600.0,600.0,kg
2022,251,France,620,Portugal,210690,Food preparations; n.e.c. in item no. 2106.10,X,Export,417416.165,121221.0,121221.0,kg
2022,251,France,620,Portugal,210690,Food preparations; n.e.c. in item no. 2106.10,X,Export,414315.761,120721.0,120721.0,kg
2022,251,France,620,Portugal,210690,Food preparations; n.e.c. in item no. 2106.10,X,Export,3100.403,500.0,500.0,kg
2022,251,France,620,Portugal,210690,Food preparations; n.e.c. in item no. 2106.10,X,Export,706559.492,4972.0,4972.0,kg
2022,251,France,620,Portugal,210690,Food preparations; n.e.c. in item no. 2106.10,X,Export,706559.492,4972.0,4972.0,kg
2022,251,France,620,Portugal,210690,Food preparations; n.e.c. in item no. 2106.10,X,Export,3859.621,291.0,291.0,kg
2022,251,France,620,Portugal,210690,Food preparations; n.e.c. in item no. 2106.10,X,Export,3859.621,291.0,291.0,kg
2022,251,France,620,Portugal,210690,Food preparations; n.e.c. in item no. 2106.10,X,Export,1556.555,120.0,120.0,kg
2022,251,France,620,Portugal,210690,Food preparations; n.e.c. in item no. 2106.10,X,Export,1556.555,120.0,120.0,kg
2022,251,France,620,Portugal,210690,Food preparations; n.e.c. in item no. 2106.10,X,Export,942.404,42.0,42.0,kg
2022,251,France,620,Portugal,210690,Food preparations; n.e.c. in item no. 2106.10,X,Export,942.404,42.0,42.0,kg
2022,251,France,620,Portugal,210690,Food preparations; n.e.c. in item no. 2106.10,X,Export,222.365,42.0,42.0,kg
