period,reporterCode,reporterDesc,partnerCode,partnerDesc,cmdCode,cmdDesc,flowCode,flowDesc,primaryValue,netWgt,qty,qtyUnitAbbr
2022,100,Bulgaria,203,Czechia,100590,"Cereals; maize (corn), other than seed",X,Export,23.654,10.0,10.0,kg
2022,100,Bulgaria,203,Czechia,100590,"Cereals; maize (corn), other than seed",X,Export,23.654,10.0,10.0,kg
2022,100,Bulgaria,203,Czechia,100590,"Cereals; maize (corn), other than seed",X,Export,23.654,10.0,10.0,kg
2022,100,Bulgaria,203,Czechia,100590,"Cereals; maize (corn), other than seed",X,Export,23.654,10.0,10.0,kg
2023,100,Bulgaria,203,Czechia,100590,"Cereals; maize (corn), other than seed",X,Export,17.69,7.0,7.0,kg
2023,100,Bulgaria,203,Czechia,100590,"Cereals; maize (corn), other than seed",X,Export,17.69,7.0,7.0,kg
2023,100,Bulgaria,203,Czechia,100590,"Cereals; maize (corn), other than seed",X,Export,17.69,7.0,7.0,kg
2023,100,Bulgaria,203,Czechia,100590,"Cereals; maize (corn), other than seed",X,Export,17.69,7.0,7.0,kg
