period,reporterCode,reporterDesc,partnerCode,partnerDesc,cmdCode,cmdDesc,flowCode,flowDesc,primaryValue,netWgt,qty,qtyUnitAbbr
2022,528,Netherlands,251,France,120740,"Oil seeds; sesamum seeds, whether or not broken",X,Export,6910975.981,2315021.0,2315021.0,kg
2023,528,Netherlands,251,France,120740,"Oil seeds; sesamum seeds, whether or not broken",X,Export,6430865.662,2070896.0,2070896.0,kg
